SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Mobile/Manufactured Home,3637 Snell Ave #369,SAN JOSE,CA,95136,290000,4,2.0,SAN JOSE,1680,,1995,26,173,,Active,,,http://www.redfin.com/CA/San-Jose/3637-Snell-Ave-95136/unit-369/home/974641,MLSListings,ML81822028,N,Y,37.278857,-121.8449013
MLS Listing,,Vacant Land,20096 Almaden Rd,SAN JOSE,CA,95120,1749000,,,SAN JOSE,,262921,,26,,,Active,,,http://www.redfin.com/CA/San-Jose/20096-Almaden-Rd-95120/home/11924099,MLSListings,ML81822018,N,Y,37.19455,-121.822958
MLS Listing,,Condo/Co-op,350 E Mission St #209,SAN JOSE,CA,95112,744000,1,1.5,SAN JOSE,1033,,2001,26,720,440,Active,,,http://www.redfin.com/CA/San-Jose/350-E-Mission-St-95112/unit-209/home/1735091,MLSListings,ML81822012,N,Y,37.3548049,-121.8940668
MLS Listing,,Multi-Family (2-4 Unit),1760 Whitwood Ln,CAMPBELL,CA,95008,2125000,,,CAMPBELL,3188,8274,1961,26,667,,Active,,,http://www.redfin.com/CA/Campbell/1760-Whitwood-Ln-95008/home/814003,MLSListings,ML81821958,N,Y,37.2847743,-121.9809689
MLS Listing,,Condo/Co-op,88 Bush St #2181,SAN JOSE,CA,95126,965000,2,2.0,SAN JOSE,1403,,2008,27,688,519,Active,,,http://www.redfin.com/CA/San-Jose/88-Bush-St-95126/unit-2181/home/17290964,MLSListings,ML81821909,N,Y,37.3295386,-121.9038659
MLS Listing,,Mobile/Manufactured Home,226 Mountain Spgs #226,SAN JOSE,CA,95136,327000,2,2.0,SAN JOSE,1440,,1981,27,227,,Active,,,http://www.redfin.com/CA/San-Jose/226-Mountain-Springs-Dr-95136/unit-226/home/173836452,MLSListings,ML81821900,N,Y,37.2829925,-121.8624323
MLS Listing,,Mobile/Manufactured Home,1358 Oakland #52,SAN JOSE,CA,95112,250000,2,2.0,SAN JOSE,1344,,1978,27,186,,Active,,,http://www.redfin.com/CA/San-Jose/1358-Oakland-Rd-95112/unit-52/home/173836362,MLSListings,ML81821898,N,Y,37.3710741,-121.8930477
MLS Listing,,Single Family Residential,3949 Pleasant Hollow Ln,SAN JOSE,CA,95148,1700000,4,2.0,SAN JOSE,2661,139617,1967,27,639,,Active,,,http://www.redfin.com/CA/San-Jose/3949-Pleasant-Hollow-Ln-95148/home/1263012,MLSListings,ML81821895,N,Y,37.3370487,-121.7664493
MLS Listing,,Condo/Co-op,1896 Tradan Dr #1896,SAN JOSE,CA,95132,465000,1,1.0,SAN JOSE,712,,1987,27,653,375,Active,,,http://www.redfin.com/CA/San-Jose/1896-Tradan-Dr-95132/unit-1896/home/170605048,MLSListings,ML81821894,N,Y,37.400509,-121.884103
MLS Listing,,Multi-Family (2-4 Unit),2975 Neet Ave,SAN JOSE,CA,95128,1940000,,,SAN JOSE,3973,10200,1968,27,488,,Active,,,http://www.redfin.com/CA/San-Jose/2975-Neet-Ave-95128/home/1413652,MLSListings,ML81821870,N,Y,37.307717,-121.9472826
MLS Listing,,Mobile/Manufactured Home,3637 Snell Ave #3,SAN JOSE,CA,95136,209000,2,2.0,SAN JOSE,1440,,1971,27,145,,Active,,,http://www.redfin.com/CA/San-Jose/3637-Snell-Ave-95136/unit-3/home/849516,MLSListings,ML81821852,N,Y,37.278857,-121.8449013
MLS Listing,,Single Family Residential,319 Avenida Nogales,San Jose,CA,95123,1200000,4,2.5,San Jose,1908,6156,1968,28,629,,Active,,,http://www.redfin.com/CA/San-Jose/319-Avenida-Nogales-95123/home/870002,CRMLS,SW20248592,N,Y,37.2572816,-121.8317741
MLS Listing,,Vacant Land,0 Rica Vista Way,SAN JOSE,CA,95127,1550000,,,SAN JOSE,,837185,,28,,,Active,,,http://www.redfin.com/CA/East-Foothills/Rica-Vista-Way-95127/home/23467974,MLSListings,ML81821704,N,Y,37.3813095,-121.8066689
MLS Listing,,Single Family Residential,341 Dallas Dr,CAMPBELL,CA,95008,1495000,3,2.0,CAMPBELL,1254,10258,1953,29,1192,,Active,,,http://www.redfin.com/CA/Campbell/341-Dallas-Dr-95008/home/1548309,MLSListings,ML81821654,N,Y,37.2740172,-121.9429781
MLS Listing,,Condo/Co-op,1021 Chagall Way,SAN JOSE,CA,95138,559888,1,1.5,SAN JOSE,1003,,1999,30,558,325,Active,,,http://www.redfin.com/CA/San-Jose/1021-Chagall-Way-95138/home/979276,MLSListings,ML81821409,N,Y,37.2427757,-121.7641465
MLS Listing,,Condo/Co-op,1018 Niguel Ln,SAN JOSE,CA,95138,565000,1,1.5,SAN JOSE,1003,,1999,30,563,329,Active,,,http://www.redfin.com/CA/San-Jose/1018-Niguel-Ln-95138/home/1844515,MLSListings,ML81821612,N,Y,37.24256,-121.765018
MLS Listing,,Single Family Residential,3409 Pin Oak Ct,SAN JOSE,CA,95148,1488000,5,4.0,SAN JOSE,2036,10454,1978,30,731,,Active,,,http://www.redfin.com/CA/San-Jose/3409-Pin-Oak-Ct-95148/home/1705121,MLSListings,ML81821609,N,Y,37.3334563,-121.7830734
MLS Listing,,Single Family Residential,4885 Bucknall Rd,SAN JOSE,CA,95130,2499000,7,5.0,SAN JOSE,3170,10050,2006,31,788,,Active,,,http://www.redfin.com/CA/San-Jose/4885-Bucknall-Rd-95130/home/1550648,MLSListings,ML81821557,N,Y,37.2836357,-121.9874993
MLS Listing,,Condo/Co-op,7241 Via Mimosa,SAN JOSE,CA,95135,698000,2,2.0,SAN JOSE,1588,4257,1981,31,440,1000,Active,,,http://www.redfin.com/CA/San-Jose/7241-Via-Mimosa-95135/home/964405,MLSListings,ML81821542,N,Y,37.29086,-121.746734
MLS Listing,,Condo/Co-op,2925 Florence Ave #7,SAN JOSE,CA,95127,459000,2,1.5,SAN JOSE,874,,1964,31,525,540,Active,,,http://www.redfin.com/CA/San-Jose/2925-Florence-Ave-95127/unit-7/home/23048739,MLSListings,ML81821539,N,Y,37.3617895,-121.8294512
MLS Listing,,Single Family Residential,1576 Fuchsia Dr,SAN JOSE,CA,95125,1349000,3,2.0,SAN JOSE,1562,7825,1956,32,864,,Active,,,http://www.redfin.com/CA/San-Jose/1576-Fuchsia-Dr-95125/home/1806673,MLSListings,ML81820732,N,Y,37.2780258,-121.8990612
MLS Listing,,Single Family Residential,4154 Horizon Ct,San Jose,CA,95148,1700000,4,4.5,SJOS - San Jose,2730,4913,2005,33,623,193,Active,,,http://www.redfin.com/CA/San-Jose/4154-Horizon-Ct-95148/home/1047807,CRMLS,PT20244765,N,Y,37.318998,-121.763916
MLS Listing,,Condo/Co-op,5694 Makati Cir Unit E,SAN JOSE,CA,95123,589950,2,2.0,SAN JOSE,989,,1985,33,597,513,Active,,,http://www.redfin.com/CA/San-Jose/5694-Makati-Cir-95123/unit-E/home/1394294,MLSListings,ML81821450,N,Y,37.2483356,-121.8064809
MLS Listing,,Townhouse,4966 Flat Rock Cir,SAN JOSE,CA,95136,675900,3,2.5,SAN JOSE,1268,3904,1985,34,533,385,Active,,,http://www.redfin.com/CA/San-Jose/4966-Flat-Rock-Cir-95136/home/655577,MLSListings,ML81821391,N,Y,37.262895,-121.824002
MLS Listing,,Condo/Co-op,88 Bush St #4133,SAN JOSE,CA,95126,948000,2,2.0,SAN JOSE,1175,,2008,34,807,506,Active,,,http://www.redfin.com/CA/San-Jose/88-Bush-St-95126/unit-4133/home/17288596,MLSListings,ML81820392,N,Y,37.3305382,-121.9041595
MLS Listing,,Single Family Residential,2901 Capewood Ln,SAN JOSE,CA,95132,1095000,4,2.0,SAN JOSE,1361,5864,1964,34,805,19,Active,,,http://www.redfin.com/CA/San-Jose/2901-Capewood-Ln-95132/home/1102895,MLSListings,ML81821320,N,Y,37.4103076,-121.8775409
MLS Listing,,Condo/Co-op,8366 Riesling Way,SAN JOSE,CA,95135,685000,2,2.0,SAN JOSE,1646,3040,1978,34,416,1152,Active,,,http://www.redfin.com/CA/San-Jose/8366-Riesling-Way-95135/home/1781239,MLSListings,ML81821317,N,Y,37.283837,-121.751108
MLS Listing,,Mobile/Manufactured Home,900 golden wheel park Dr #29,SAN JOSE,CA,95112,299900,3,2.0,SAN JOSE,1030,,2001,35,291,,Active,,,http://www.redfin.com/CA/San-Jose/1450-Oakland-Rd-95112/unit-29/home/685067,MLSListings,ML81821296,N,Y,37.374014,-121.8944792
MLS Listing,,Single Family Residential,555 N 21st St,SAN JOSE,CA,95112,1099000,3,2.5,SAN JOSE,1468,6187,1981,35,749,,Active,,,http://www.redfin.com/CA/San-Jose/555-N-21st-St-95112/home/609251,MLSListings,ML81821291,N,Y,37.3555094,-121.8783858
MLS Listing,,Condo/Co-op,5178 Cribari Knls,SAN JOSE,CA,95135,460000,2,2.0,SAN JOSE,1223,,1970,35,376,816,Active,,,http://www.redfin.com/CA/San-Jose/5178-Cribari-Knls-95135/home/963073,MLSListings,ML81821242,N,Y,37.296379,-121.752614
MLS Listing,,Townhouse,5668 Sunflower Ln,San Jose,CA,95118,899000,2,2.0,San Jose,1209,2070,1977,35,744,439,Active,,,http://www.redfin.com/CA/San-Jose/5668-Sunflower-Ln-95118/home/1490517,CRMLS,PW20245327,N,Y,37.243538,-121.885589
MLS Listing,,Single Family Residential,1145 Berkshire Dr,SAN JOSE,CA,95125,2475000,6,4.5,SAN JOSE,3580,8997,1956,35,691,,Active,,,http://www.redfin.com/CA/San-Jose/1145-Berkshire-Dr-95125/home/848906,MLSListings,ML81821221,N,Y,37.2803447,-121.8829213
MLS Listing,,Condo/Co-op,370 N 4th St #1,SAN JOSE,CA,95112,638888,2,2.0,SAN JOSE,913,,1995,35,700,350,Active,,,http://www.redfin.com/CA/San-Jose/370-N-4th-St-95112/unit-1/home/1529198,MLSListings,ML81821204,N,Y,37.3437604,-121.8915576
MLS Listing,,Vacant Land,Lot 3 - Silveira Ln,SAN JOSE,CA,95127,849500,,,SAN JOSE,,120096,,36,,,Active,,,http://www.redfin.com/CA/San-Jose/Lot-3-Silveira-Ln-95127/home/173769794,MLSListings,ML81821191,N,Y,37.3777263,-121.792006
MLS Listing,,Single Family Residential,2511 Scottsdale Dr,SAN JOSE,CA,95148,1399990,5,3.0,SAN JOSE,2533,6000,1988,36,553,,Active,,,http://www.redfin.com/CA/San-Jose/2511-Scottsdale-Dr-95148/home/1552789,MLSListings,ML81821173,N,Y,37.3287302,-121.8071261
MLS Listing,,Townhouse,275 Chynoweth Ave,SAN JOSE,CA,95136,679900,2,1.5,SAN JOSE,1152,1303,1977,36,590,370,Active,,,http://www.redfin.com/CA/San-Jose/275-Chynoweth-Ave-95136/home/1481083,MLSListings,ML81821168,N,Y,37.259081,-121.829084
MLS Listing,,Single Family Residential,763 Regent Park Dr,SAN JOSE,CA,95123,1149000,4,2.0,SAN JOSE,1910,6090,1962,36,602,,Active,,,http://www.redfin.com/CA/San-Jose/763-Regent-Park-Dr-95123/home/1467914,MLSListings,ML81821161,N,Y,37.253008,-121.8512129
MLS Listing,,Single Family Residential,33 Ayer Ave,San Jose,CA,95110,2490000,4,3.0,SJOS - San Jose,2653,7257,1930,37,939,,Active,,,http://www.redfin.com/CA/San-Jose/33-Ayer-Ave-95110/home/1578805,CRMLS,OC20244617,N,Y,37.3452775,-121.8980831
MLS Listing,,Condo/Co-op,762 Blossom Hill Rd #4,SAN JOSE,CA,95123,439000,2,1.0,SAN JOSE,798,,1970,38,550,439,Active,,,http://www.redfin.com/CA/San-Jose/762-Blossom-Hill-Rd-95123/unit-4/home/923113,MLSListings,ML81821069,N,Y,37.2501119,-121.8507489
MLS Listing,,Single Family Residential,821 Nevin,SAN JOSE,CA,95128,1350000,4,3.0,SAN JOSE,2082,5942,1961,38,648,,Active,,,http://www.redfin.com/CA/San-Jose/821-Nevin-Way-95128/home/1047075,MLSListings,ML81821023,N,Y,37.3117885,-121.9178658
MLS Listing,,Single Family Residential,1003 Westwood Dr,SAN JOSE,CA,95125,1499950,3,2.0,SAN JOSE,1780,7517,1948,38,843,,Active,,,http://www.redfin.com/CA/San-Jose/1003-Westwood-Dr-95125/home/708328,MLSListings,ML81821012,N,Y,37.3063068,-121.9133984
MLS Listing,,Mobile/Manufactured Home,2580 Senter Rd #421,SAN JOSE,CA,95111,179900,2,1.0,SAN JOSE,672,,1974,38,268,,Active,,,http://www.redfin.com/CA/San-Jose/2580-Senter-Rd-95111/unit-421/home/63741056,MLSListings,ML81820987,N,Y,37.3062552,-121.8435846
MLS Listing,,Mobile/Manufactured Home,2855 Senter Rd #26,SAN JOSE,CA,95111,169900,2,2.0,SAN JOSE,860,,1969,39,198,,Active,,,http://www.redfin.com/CA/San-Jose/2855-Senter-Rd-95111/unit-26/home/1197159,MLSListings,ML81820945,N,Y,37.3001159,-121.8403682
MLS Listing,,Vacant Land,000 Mylinda Dr,SAN JOSE,CA,95132,339000,,,SAN JOSE,,23601,,39,,,Active,,,http://www.redfin.com/CA/SAN-JOSE/MYLINDA-DR-95132/home/160830429,MLSListings,ML81820900,N,Y,37.402903,-121.821027
MLS Listing,,Townhouse,118 Escazu Ct,SAN JOSE,CA,95116,575000,3,1.5,SAN JOSE,1180,900,1977,39,487,316,Active,,,http://www.redfin.com/CA/San-Jose/118-Escazu-Ct-95116/home/1186362,MLSListings,ML81820890,N,Y,37.358466,-121.850147
MLS Listing,,Multi-Family (2-4 Unit),801 Farm Dr,SAN JOSE,CA,95136,1685000,,,SAN JOSE,3400,7275,1963,39,496,,Active,,,http://www.redfin.com/CA/San-Jose/801-Farm-Dr-95136/home/998029,MLSListings,ML81820876,N,Y,37.279813,-121.8698255
MLS Listing,,Multi-Family (2-4 Unit),3813 Barker Dr,SAN JOSE,CA,95117,1899888,,,SAN JOSE,3852,7281,1963,39,493,,Active,,,http://www.redfin.com/CA/San-Jose/3813-Barker-Dr-95117/home/746408,MLSListings,ML81820836,N,Y,37.3093624,-121.9679513
MLS Listing,,Single Family Residential,1931 Los Gatos Almaden Rd,SAN JOSE,CA,95124,1299000,3,2.0,SAN JOSE,1233,6427,1959,40,1054,,Active,,,http://www.redfin.com/CA/San-Jose/1931-LG-Almaden-Rd-95124/home/1452469,MLSListings,ML81804271,N,Y,37.243738,-121.9258224
MLS Listing,,Single Family Residential,2188 Coastland Ave,SAN JOSE,CA,95125,1700000,2,1.0,SAN JOSE,1190,17281,1932,40,1429,,Active,,,http://www.redfin.com/CA/San-Jose/2188-Coastland-Ave-95125/home/846681,MLSListings,ML81820805,N,Y,37.2935339,-121.8815874
MLS Listing,,Condo/Co-op,862 Gaspar Vis,SAN JOSE,CA,95126,839000,2,2.5,SAN JOSE,1335,,2007,40,628,276,Active,,,http://www.redfin.com/CA/San-Jose/862-Gaspar-Vis-95126/home/28625169,MLSListings,ML81819041,N,Y,37.322227,-121.9037623
MLS Listing,,Single Family Residential,1084 Bennett Way,SAN JOSE,CA,95125,1375000,2,1.0,SAN JOSE,1200,5864,1938,40,1146,,Active,,,http://www.redfin.com/CA/San-Jose/1084-Bennett-Way-95125/home/1384749,MLSListings,ML81820767,N,Y,37.2946352,-121.8900801
MLS Listing,,Condo/Co-op,1898 Meridian Ave #17,SAN JOSE,CA,95125,590000,2,2.0,SAN JOSE,1116,,1964,40,529,475,Active,,,http://www.redfin.com/CA/San-Jose/1898-Meridian-Ave-95125/unit-17/home/841696,MLSListings,ML81820684,N,Y,37.289332,-121.9123072
MLS Listing,,Condo/Co-op,4655 Capay Ct #3,San Jose,CA,95118,515000,2,1.0,San Jose,903,,1970,41,570,379,Active,,,http://www.redfin.com/CA/San-Jose/4655-Capay-Ct-95118/unit-3/home/1605826,CRMLS,OC20241482,N,Y,37.2587426,-121.8893134
MLS Listing,,Condo/Co-op,2682 Somerset Park Cir,SAN JOSE,CA,95132,599000,2,2.0,SAN JOSE,831,,1988,41,721,340,Active,,,http://www.redfin.com/CA/San-Jose/2682-Somerset-Park-Cir-95132/home/2124798,MLSListings,ML81820608,N,Y,37.394704,-121.861663
MLS Listing,,Single Family Residential,30 E Empire St,SAN JOSE,CA,95112,1250000,4,2.0,SAN JOSE,2300,5269,1900,41,543,,Active,,,http://www.redfin.com/CA/San-Jose/30-E-Empire-St-95112/home/106380025,MLSListings,ML81820593,N,Y,37.3449361,-121.8962158
MLS Listing,,Single Family Residential,1671 Whitton Ave,SAN JOSE,CA,95116,950000,2,1.0,SAN JOSE,1074,5360,1920,41,885,,Active,,,http://www.redfin.com/CA/San-Jose/1671-Whitton-Ave-95116/home/882257,MLSListings,ML81820509,N,Y,37.3501892,-121.8546376
MLS Listing,,Mobile/Manufactured Home,165 Blossom Hill Rd #475,SAN JOSE,CA,95123,279000,2,2.0,SAN JOSE,1464,,1977,41,191,,Active,,,http://www.redfin.com/CA/San-Jose/165-Blossom-Hill-Rd-95123/unit-475/home/63741532,MLSListings,ML81820559,N,Y,37.252171,-121.809116
MLS Listing,,Condo/Co-op,20 S 2nd St #429,SAN JOSE,CA,95113,798800,2,2.0,SAN JOSE,1170,1170,2007,42,683,515,Active,,,http://www.redfin.com/CA/San-Jose/20-S-2nd-St-95113/unit-429/home/17288874,MLSListings,ML81820552,N,Y,37.3362246,-121.8889217
MLS Listing,,Single Family Residential,10291 Reva Ct,SAN JOSE,CA,95127,820000,3,1.0,SAN JOSE,1115,5032,1951,42,735,,Active,,,http://www.redfin.com/CA/San-Jose/10291-Reva-Ct-95127/home/796446,MLSListings,ML81820543,N,Y,37.3608861,-121.8203628
MLS Listing,,Single Family Residential,911 Harliss Ave,SAN JOSE,CA,95110,1349000,4,2.5,SAN JOSE,2465,5367,1929,42,547,,Active,,,http://www.redfin.com/CA/San-Jose/911-Harliss-Ave-95110/home/1620798,MLSListings,ML81820535,N,Y,37.318617,-121.8877236
MLS Listing,,Condo/Co-op,279 Stonegate Cir,SAN JOSE,CA,95110,500000,2,1.0,SAN JOSE,704,,1984,42,710,250,Active,,,http://www.redfin.com/CA/San-Jose/279-Stonegate-Cir-95110/home/844635,MLSListings,ML81820533,N,Y,37.3118177,-121.8791151
MLS Listing,,Townhouse,1092 Trevino Ter,SAN JOSE,CA,95120,998000,2,2.5,SAN JOSE,1628,1714,1986,42,613,340,Active,,,http://www.redfin.com/CA/San-Jose/1092-Trevino-Ter-95120/home/1302348,MLSListings,ML81820454,N,Y,37.219413,-121.862779
MLS Listing,,Condo/Co-op,8097 Cabernet Ct,SAN JOSE,CA,95135,769000,2,2.0,SAN JOSE,1803,,1978,42,427,1291,Active,,,http://www.redfin.com/CA/San-Jose/8097-Cabernet-Ct-95135/home/1435994,MLSListings,ML81820437,N,Y,37.285868,-121.74814
MLS Listing,,Condo/Co-op,809 Auzerais Ave #449,SAN JOSE,CA,95126,825000,2,2.0,SAN JOSE,1229,,2008,42,671,485,Active,,,http://www.redfin.com/CA/San-Jose/809-Auzerais-Ave-95126/unit-449/home/17290193,MLSListings,ML81809774,N,Y,37.3216519,-121.9051674
MLS Listing,,Other,2070 Alum Rock Ave,SAN JOSE,CA,95116,3499888,,,SAN JOSE,,25872,,42,,,Active,,,http://www.redfin.com/CA/San-Jose/2070-Alum-Rock-Ave-95116/home/173721445,MLSListings,ML81820417,N,Y,37.356158,-121.8478091
MLS Listing,,Single Family Residential,371 Cureton Pl,SAN JOSE,CA,95127,880000,3,1.0,SAN JOSE,1349,5002,1935,43,652,,Active,,,http://www.redfin.com/CA/San-Jose/371-Cureton-Pl-95127/home/1286255,MLSListings,ML81820412,N,Y,37.3664398,-121.8159359
MLS Listing,,Single Family Residential,925 El Rio Dr,SAN JOSE,CA,95125,2899000,5,5.0,SAN JOSE,4552,8519,2019,43,637,,Active,,,http://www.redfin.com/CA/San-Jose/925-El-Rio-Dr-95125/unit-L/home/1108131,MLSListings,ML81820400,N,Y,37.2900159,-121.8827213
MLS Listing,,Single Family Residential,929 El Rio Dr,SAN JOSE,CA,95125,2698000,5,4.0,SAN JOSE,3766,8620,2019,43,716,,Active,,,http://www.redfin.com/CA/San-Jose/929-El-Rio-Dr-95125/unit-L/home/1286576,MLSListings,ML81820393,N,Y,37.2899747,-121.8829214
MLS Listing,,Single Family Residential,882 Morse St,SAN JOSE,CA,95126,2550000,5,4.0,SAN JOSE,3570,6649,1946,43,714,,Active,,,http://www.redfin.com/CA/San-Jose/882-Morse-St-95126/home/1198457,MLSListings,ML81819500,N,Y,37.3393894,-121.9238222
MLS Listing,,Condo/Co-op,1550 Technology Dr #3124,SAN JOSE,CA,95110,725000,2,2.0,SAN JOSE,1162,,2005,45,624,495,Active,,,http://www.redfin.com/CA/San-Jose/1550-Technology-Dr-95110/unit-3124/home/2125242,MLSListings,ML81820278,N,Y,37.3633116,-121.9146416
MLS Listing,,Single Family Residential,1445 Wabash St,ALVISO,CA,95002,999000,3,2.5,ALVISO,1128,9143,1950,45,886,,Active,,,http://www.redfin.com/CA/Alviso/1445-Wabash-St-95002/home/1177487,MLSListings,ML81820251,N,Y,37.4299366,-121.9689288
MLS Listing,,Condo/Co-op,5512 Spinnaker Dr #3,SAN JOSE,CA,95123,450000,2,1.0,SAN JOSE,903,,1970,45,498,295,Active,,,http://www.redfin.com/CA/San-Jose/5512-Spinnaker-Dr-95123/unit-3/home/1787868,MLSListings,ML81820233,N,Y,37.2532519,-121.8225948
MLS Listing,,Mobile/Manufactured Home,165 Blossom Hill Rd #389,SAN JOSE,CA,95123,279000,3,2.0,SAN JOSE,1368,,1971,45,204,,Active,,,http://www.redfin.com/CA/San-Jose/165-Blossom-Hill-Rd-95123/unit-389/home/994878,MLSListings,ML81820215,N,Y,37.2544204,-121.808343
MLS Listing,,Condo/Co-op,1874 Slate Pl,SAN JOSE,CA,95133,899000,3,3.0,SAN JOSE,1667,520,2016,45,539,245,Active,,,http://www.redfin.com/CA/San-Jose/1874-Slate-Pl-95133/home/143043484,MLSListings,ML81820014,N,Y,37.3667032,-121.8654521
MLS Listing,,Townhouse,2621 Heron Ct,SAN JOSE,CA,95133,849000,3,3.0,SAN JOSE,1400,684,2006,46,606,304,Active,,,http://www.redfin.com/CA/San-Jose/2621-Heron-Ct-95133/home/12179990,MLSListings,ML81820136,N,Y,37.3824877,-121.859039
MLS Listing,,Single Family Residential,898 Jansen Ave,SAN JOSE,CA,95125,3650000,6,5.5,SAN JOSE,3642,9914,2020,46,1002,,Active,,,http://www.redfin.com/CA/San-Jose/898-Jansen-Ave-95125/home/1129758,MLSListings,ML81820115,N,Y,37.3037695,-121.8909694
MLS Listing,,Single Family Residential,1257 SOUTH 1ST St,SAN JOSE,CA,95110,829999,3,2.0,SAN JOSE,1040,4900,1922,46,798,,Active,,,http://www.redfin.com/CA/San-Jose/1257-S-1st-St-95110/home/1646059,MLSListings,ML81820100,N,Y,37.3178537,-121.8758511
MLS Listing,,Mobile/Manufactured Home,636 Hermitage Ln #636,SAN JOSE,CA,95134,199900,2,2.0,SAN JOSE,1200,,1974,46,167,,Active,,,http://www.redfin.com/CA/San-Jose/636-Hermitage-Ln-95134/unit-636/home/113796384,MLSListings,ML81820088,N,Y,37.4164598,-121.9442618
MLS Listing,,Condo/Co-op,1717 Braddock Ct,SAN JOSE,CA,95125,619000,1,1.0,SAN JOSE,841,1307,1984,46,736,447,Active,,,http://www.redfin.com/CA/San-Jose/1717-Braddock-Ct-95125/home/1564409,MLSListings,ML81820055,N,Y,37.2947525,-121.9231805
MLS Listing,,Single Family Residential,1027 S 8th St,SAN JOSE,CA,95112,1089000,4,3.0,SAN JOSE,2364,5758,2003,46,461,,Active,,,http://www.redfin.com/CA/San-Jose/1027-S-8th-St-95112/home/1284282,MLSListings,ML81819535,N,Y,37.3241237,-121.8719265
MLS Listing,,Condo/Co-op,2398 Balme Dr,SAN JOSE,CA,95122,399999,1,1.0,SAN JOSE,648,,1984,46,617,320,Active,,,http://www.redfin.com/CA/San-Jose/2398-Balme-Dr-95122/home/1167580,MLSListings,ML81819930,N,Y,37.315155,-121.838405
MLS Listing,,Mobile/Manufactured Home,2613 Whispering Hills Cir #2613,SAN JOSE,CA,95148,308900,3,2.0,SAN JOSE,1350,,2001,46,229,,Active,,,http://www.redfin.com/CA/San-Jose/2613-Whispering-Hills-Cir-95148/unit-2613/home/40475893,MLSListings,ML81819971,N,Y,37.3199503,-121.8058243
MLS Listing,,Single Family Residential,39 S 34th St,SAN JOSE,CA,95116,625000,2,1.0,SAN JOSE,884,3600,1930,47,707,,Active,,,http://www.redfin.com/CA/San-Jose/39-S-34th-St-95116/home/1757412,MLSListings,ML81819939,N,Y,37.3512736,-121.8570394
MLS Listing,,Condo/Co-op,351 KENBROOK Cir,SAN JOSE,CA,95111,529999,2,2.0,SAN JOSE,1012,1034,1987,47,524,312,Active,,,http://www.redfin.com/CA/San-Jose/351-Kenbrook-Cir-95111/home/1447006,MLSListings,ML81819893,N,Y,37.286465,-121.84339
MLS Listing,,Single Family Residential,766 Almarida Dr,CAMPBELL,CA,95008,2399888,5,4.5,CAMPBELL,3256,8507,2018,48,737,,Active,,,http://www.redfin.com/CA/Campbell/766-Almarida-Dr-95008/home/160787835,MLSListings,ML81819795,N,Y,37.2980027,-121.9407004
MLS Listing,,Mobile/Manufactured Home,195 Blossom Hill Rd #256,SAN JOSE,CA,95136,399000,3,3.0,SAN JOSE,1620,,2020,48,246,,Active,,,http://www.redfin.com/CA/San-Jose/195-Blossom-Hill-Rd-95123/unit-256/home/173655771,MLSListings,ML81819772,N,Y,37.2540196,-121.8117758
MLS Listing,,Condo/Co-op,1060 S 3rd St #226,SAN JOSE,CA,95112,459000,1,1.0,SAN JOSE,550,,2005,48,835,495,Active,,,http://www.redfin.com/CA/San-Jose/1060-S-3rd-St-95112/unit-226/home/2124546,MLSListings,ML81819763,N,Y,37.3217623,-121.8758984
MLS Listing,,Single Family Residential,171 N 26th St,SAN JOSE,CA,95116,938000,3,2.0,SAN JOSE,1288,4943,1930,48,728,,Active,,,http://www.redfin.com/CA/San-Jose/171-N-26th-St-95116/home/652315,MLSListings,ML81819720,N,Y,37.3499813,-121.8682468
MLS Listing,,Single Family Residential,945 Thornton Way,SAN JOSE,CA,95128,1800000,3,1.0,SAN JOSE,924,20694,1949,48,1948,,Active,,,http://www.redfin.com/CA/San-Jose/945-Thornton-Way-95128/home/1564135,MLSListings,ML81819706,N,Y,37.3095868,-121.9393338
MLS Listing,,Single Family Residential,2598 Pioneer Ave,SAN JOSE,CA,95128,1185000,3,3.0,SAN JOSE,1090,8396,1948,49,1087,,Active,,,http://www.redfin.com/CA/San-Jose/2598-Pioneer-Ave-95128/home/52672642,MLSListings,ML81819671,N,Y,37.320572,-121.9394227
MLS Listing,,Single Family Residential,18941 Graystone Ln,SAN JOSE,CA,95120,2998000,4,3.0,SAN JOSE,5167,63822,1972,49,580,,Active,,,http://www.redfin.com/CA/San-Jose/18941-Graystone-Ln-95120/home/1365269,MLSListings,ML81810105,N,Y,37.2173969,-121.8414494
